consumer_id,product_id,Q_selected,Q_selected_std,incumbent,focal_brand,category,z,expression_intensity,Y_prob,Y
47,charger_anker_nano_67w,0.7415,1.8727201241975702,1,1,phone_charger,0,1.4296923437881488,0.7401681224226655,1
48,charger_apple_35w_duo,0.6347,0.9687193537233514,1,0,phone_charger,0,1.0905039508243113,0.5856968391072763,1
49,charger_anker_nano_67w,0.7423,1.8794916655494363,1,1,phone_charger,0,2.208745777465447,0.7698374023617885,1
50,charger_samsung_45w,0.6177,0.8248240999961817,1,0,phone_charger,0,1.29120316223529,0.5709228880540228,1
51,charger_anker_nano_67w,0.627,0.903543268211633,1,1,phone_charger,0,0.8568307420249452,0.5631230123874411,0
52,charger_samsung_45w,0.487,-0.2814764683650583,1,0,phone_charger,0,-0.3699667849327919,0.3055457242302604,1
53,charger_anker_nano_67w,0.7359,1.825319334734502,1,1,phone_charger,0,2.408426697551266,0.7701943393691306,1
54,charger_anker_nano_67w,0.6193,0.8383671826999147,1,1,phone_charger,0,0.019381445813560827,0.5101819214791038,1
55,charger_belkin_25w,0.5878,0.5717377419701594,1,0,phone_charger,0,0.6721946554209473,0.49616391288539924,1
56,charger_belkin_25w,0.7218,1.7059709184078498,1,0,phone_charger,0,2.016052007561361,0.7402734012060965,0
57,charger_belkin_25w,0.5545,0.2898723331987036,1,0,phone_charger,0,-0.25407011117643996,0.4018161772750984,0
58,charger_samsung_45w,0.5871,0.5658126432872757,1,0,phone_charger,0,1.335635812207458,0.5282688247975518,1
59,charger_samsung_45w,0.7148,1.646719931579015,1,0,phone_charger,0,0.9972358167017762,0.6904344374380273,1
60,charger_anker_prime_100w,0.5489,0.24247154373563645,1,1,phone_charger,0,0.3460151426019754,0.4228543442944314,1
61,charger_belkin_25w,0.5478,0.23316067437681876,1,0,phone_charger,0,0.4923484063952426,0.4284157358416567,0
62,charger_ugreen_100w,0.7264,1.7449072811810842,0,0,phone_charger,0,2.172309786602322,0.7652611488573523,1
63,charger_apple_35w_duo,0.626,0.8950788415217995,1,0,phone_charger,0,0.6572618132118428,0.5518151978858722,1
64,charger_apple_35w_duo,0.5579,0.31865138394413717,1,0,phone_charger,0,-0.08660433221068742,0.4147738558513841,0
65,charger_anker_prime_100w,0.6614,1.1947195463419056,1,1,phone_charger,0,1.4696118884884626,0.6411194211104206,1
66,charger_anker_nano_67w,0.5521,0.2695577091431035,1,1,phone_charger,0,0.20424007753997386,0.4205632594168876,0
67,charger_samsung_45w,0.7125,1.6272517501923982,1,0,phone_charger,0,1.9200041391741605,0.7257323946761239,1
68,charger_anker_nano_67w,0.768,2.097027431478158,1,1,phone_charger,0,1.8603192108359583,0.7841443192189157,1
69,charger_ugreen_100w,0.6065,0.7300225210700464,0,0,phone_charger,0,0.0020409781051605735,0.42842747858802344,1
70,charger_baseus_65w,0.6821,1.3699331788214597,0,0,phone_charger,0,1.4671383922582701,0.6620519098908377,1
71,charger_belkin_25w,0.6204,0.8476780520587315,1,0,phone_charger,0,1.2282795621647211,0.5717587786968771,1
72,charger_belkin_25w,0.704,1.555304123328813,1,0,phone_charger,0,2.1018696028562647,0.722938931403772,0
73,charger_ugreen_100w,0.7387,1.8490197294660362,0,0,phone_charger,0,1.8836130038717058,0.7601639122950414,0
74,charger_anker_nano_67w,0.5715,0.43376758692587336,1,1,phone_charger,0,0.3286518814873788,0.4549643074184315,0
75,charger_anker_prime_100w,0.6574,1.1608618395825716,1,1,phone_charger,0,1.7997871145073323,0.6508007179642074,0
76,charger_anker_nano_67w,0.5351,0.12566245541593374,1,1,phone_charger,0,0.5509512459246271,0.4129348348213664,0
77,charger_samsung_45w,0.6559,1.1481651995478217,1,0,phone_charger,0,1.4500499431192748,0.6326786674303126,1
78,charger_belkin_25w,0.6892,1.4300306083192775,1,0,phone_charger,0,1.9233117622469869,0.6975553918587967,0
79,charger_anker_nano_67w,0.6452,1.057595833966603,1,1,phone_charger,0,1.4662043296637677,0.6185876800673988,0
80,charger_anker_prime_100w,0.681,1.3606223094626428,1,1,phone_charger,0,0.9626738384552808,0.6445047682377811,1
81,charger_anker_nano_67w,0.5481,0.23570000238376945,1,1,phone_charger,0,0.09495074006820603,0.40950311500325653,0
82,charger_belkin_25w,0.6026,0.6970112569796957,1,0,phone_charger,0,1.1792121604642376,0.5433286281877664,0
83,charger_anker_nano_67w,0.571,0.4295353735809561,1,1,phone_charger,0,0.5901962539402491,0.4672255645990383,0
84,charger_samsung_45w,0.6719,1.283596026585158,1,0,phone_charger,0,0.3010837832967781,0.6007842710524435,1
85,charger_ugreen_100w,0.6723,1.286981797261091,0,0,phone_charger,0,0.7559948151369857,0.5903676536407724,1
86,charger_apple_35w_duo,0.4563,-0.5413343677429471,1,0,phone_charger,0,-1.0628289613174975,0.24204509322639933,1
87,charger_anker_nano_67w,0.7088,1.595933371440014,1,1,phone_charger,0,2.2786085005200083,0.7355322478616545,0
88,charger_anker_prime_100w,0.5704,0.4244567175670566,1,1,phone_charger,0,1.1448745410260783,0.4940239372167063,1
89,charger_anker_prime_100w,0.6269,0.9026968255426498,1,1,phone_charger,0,0.601160392259647,0.5503586412660255,0
90,charger_anker_nano_67w,0.6288,0.9187792362533336,1,1,phone_charger,0,0.2500506474851544,0.5357279036603192,0
91,charger_ugreen_100w,0.6386,1.0017306178137013,0,0,phone_charger,0,1.224268213950808,0.5816876718540023,0
92,charger_belkin_25w,0.6726,1.2895211252680407,1,0,phone_charger,0,1.6275125078780044,0.6633295326867303,1
93,charger_baseus_65w,0.5501,0.2526288557634365,0,0,phone_charger,0,0.0948796461447785,0.35664588506145156,0
94,charger_voltix_65w,0.4847,-0.3009446497516751,0,0,phone_charger,0,-0.5732401279485995,0.22947194285891448,0
95,charger_belkin_25w,0.7404,1.8634092548387524,1,0,phone_charger,0,2.37759040536305,0.7738018695061681,1
96,charger_belkin_25w,0.7172,1.6670345556346151,1,0,phone_charger,0,1.1906817028571812,0.7016276254002352,0
97,charger_belkin_25w,0.6246,0.883228644156033,1,0,phone_charger,0,1.5251997165804658,0.5922561320641636,1
98,charger_anker_prime_100w,0.7839,2.231611815846511,1,1,phone_charger,0,2.28380297494306,0.8128884404006589,1
99,charger_samsung_45w,0.5796,0.5023294431135248,1,0,phone_charger,0,0.5584329480581972,0.47834285906328017,1
100,charger_samsung_45w,0.6686,1.2556634185087068,1,0,phone_charger,0,1.825801365754116,0.6668838502775054,0
101,charger_apple_35w_duo,0.6354,0.9746444524062342,1,0,phone_charger,0,1.3453548772602624,0.5990052654695255,1
102,charger_anker_nano_67w,0.7286,1.7635290198987177,1,1,phone_charger,0,2.873639977219734,0.778888070332291,1
103,charger_samsung_45w,0.6204,0.8476780520587315,1,0,phone_charger,0,0.8154159292325805,0.5514318955649643,1
104,charger_anker_nano_67w,0.7374,1.8380159747692528,1,1,phone_charger,0,1.6519867679904516,0.7440276059391477,0
105,charger_anker_nano_67w,0.6893,1.430877050988261,1,1,phone_charger,0,1.1996002337911835,0.666308081864172,1
106,charger_samsung_45w,0.7171,1.6661881129656317,1,0,phone_charger,0,1.6032465967497096,0.7184894299876999,1
107,charger_anker_nano_67w,0.7313,1.7863829719612676,1,1,phone_charger,0,1.635708634281899,0.7364522447763443,1
108,charger_anker_nano_67w,0.7595,2.0250798046145726,1,1,phone_charger,0,2.032683139376256,0.7814425099428458,1
109,charger_ugreen_100w,0.533,0.10788715936728346,0,0,phone_charger,0,-0.08570941488455522,0.31984650677227106,1
110,charger_samsung_45w,0.6789,1.3428470134139916,1,0,phone_charger,0,1.6143148147743922,0.6710318958273089,1
111,charger_anker_nano_67w,0.6154,0.8053559186095639,1,1,phone_charger,0,2.6213101400750425,0.6313496442674372,1
112,charger_samsung_45w,0.8294,2.6167432302339355,1,0,phone_charger,0,3.0175742306953968,0.8682112852989292,1
113,charger_belkin_25w,0.7197,1.6881956223591994,1,0,phone_charger,0,1.9975798559174005,0.7371587258450188,1
114,charger_samsung_45w,0.6874,1.414794640277577,1,0,phone_charger,0,1.315615882614154,0.6689587534660874,1
115,charger_belkin_25w,0.6577,1.1634011675895213,1,0,phone_charger,0,0.5016699169678884,0.5901812733107913,1
116,charger_samsung_45w,0.6198,0.8425993960448319,1,0,phone_charger,0,1.3994743652463106,0.579254659918107,1
117,charger_anker_nano_67w,0.6424,1.0338954392350688,1,1,phone_charger,0,1.661434410782063,0.6238715263446001,1
118,charger_belkin_25w,0.6318,0.9441725163228342,1,0,phone_charger,0,1.0334441366553553,0.5787415804037155,1
119,charger_samsung_45w,0.6932,1.4638883150786117,1,0,phone_charger,0,2.3291550797624234,0.7192113142873234,0
120,charger_samsung_45w,0.6423,1.0330489965660856,1,0,phone_charger,0,1.391365956318062,0.6109738248777288,1
121,charger_anker_nano_67w,0.4841,-0.30602330576557557,1,1,phone_charger,0,-0.7159086073816392,0.287532574614948,1
122,charger_anker_prime_100w,0.5256,0.045250401862514875,1,1,phone_charger,0,0.24560508774218875,0.3848047341763234,0
123,charger_anker_nano_67w,0.6202,0.845985166720765,1,1,phone_charger,0,0.9274910480644066,0.5566773136370914,1
124,charger_apple_35w_duo,0.6182,0.829056313341098,1,0,phone_charger,0,1.517327269292256,0.5826848720787675,1
125,charger_belkin_25w,0.5907,0.5962845793706767,1,0,phone_charger,0,0.6340886117188121,0.4985542360051417,1
126,charger_ugreen_100w,0.6359,0.9788766657511514,0,0,phone_charger,0,0.48505081741108735,0.5137419014360367,1
127,charger_belkin_25w,0.7343,1.811776252030768,1,0,phone_charger,0,2.0947293010131935,0.7571632057642951,1
128,charger_samsung_45w,0.6229,0.8688391187833158,1,0,phone_charger,0,0.972322390806185,0.5628291063504816,1
129,charger_ugreen_100w,0.6332,0.9560227136886007,0,0,phone_charger,0,1.0736297219193582,0.5609420767635439,1
130,charger_anker_nano_67w,0.659,1.1744049222863056,1,1,phone_charger,0,1.0294149411865705,0.6172675628886035,1
131,charger_belkin_25w,0.7804,2.2019863224320932,1,0,phone_charger,0,2.1657232896819276,0.806048390105306,1
132,charger_anker_nano_67w,0.6577,1.1634011675895213,1,1,phone_charger,0,1.3201077369650698,0.6291104118795111,1
133,charger_samsung_45w,0.6184,0.8307491986790644,1,0,phone_charger,0,1.3981316573626619,0.5771661262879721,1
134,charger_anker_nano_67w,0.561,0.3448911066826219,1,1,phone_charger,0,0.07218225092281572,0.4269906849968489,0
135,charger_belkin_25w,0.6432,1.0406669805869357,1,0,phone_charger,0,1.039505365495579,0.5954080545864829,1
136,charger_belkin_25w,0.6338,0.9611013697025012,1,0,phone_charger,0,0.6046339718295453,0.5606247002006428,0
137,charger_samsung_45w,0.5944,0.627602958123061,1,0,phone_charger,0,0.47683621539394117,0.496172403212123,0
138,charger_belkin_25w,0.5205,0.0020818257443640377,1,0,phone_charger,0,0.1946603112741144,0.37528480041506207,1
139,charger_anker_prime_100w,0.6236,0.8747642174661995,1,1,phone_charger,0,0.35027354730974936,0.5330491584050303,1
140,charger_anker_nano_67w,0.7209,1.6983529343869994,1,1,phone_charger,0,1.7271454113541844,0.7279558707718286,1
141,charger_baseus_65w,0.6092,0.7528764731325963,0,0,phone_charger,0,0.6059388667501167,0.48477773926930534,0
142,charger_anker_prime_100w,0.6421,1.031356111228119,1,1,phone_charger,0,1.5848986442953774,0.6198541012613288,0
143,charger_ugreen_100w,0.5667,0.3931383388146723,0,0,phone_charger,0,0.4850655023160997,0.41216313553137796,0
144,charger_baseus_65w,0.6275,0.9077754815565493,0,0,phone_charger,0,0.7723575124779509,0.5264173689147214,0
145,charger_anker_nano_67w,0.7151,1.6492592595859648,1,1,phone_charger,0,1.4324552480016879,0.7090908281092443,0
146,charger_anker_nano_67w,0.6454,1.0592887193045695,1,1,phone_charger,0,0.9617557595006714,0.5948021240940929,1
147,charger_anker_nano_67w,0.6411,1.0228916845382856,1,1,phone_charger,0,0.6881566653536833,0.5753358930587386,0
148,charger_anker_prime_100w,0.5858,0.5548088885904924,1,1,phone_charger,0,0.8628956616479468,0.5027363112681023,0
149,charger_anker_nano_67w,0.6263,0.8976181695287493,1,1,phone_charger,0,0.8416921771561094,0.5613569895915617,1
150,charger_ugreen_100w,0.6224,0.8646069054383985,0,0,phone_charger,0,1.4600286030858185,0.5784063819410048,1
151,charger_ugreen_100w,0.5933,0.6182920887642442,0,0,phone_charger,0,0.9996396558429383,0.4956696936914953,1
152,charger_anker_prime_100w,0.5828,0.5294156085209918,1,1,phone_charger,0,0.20712016691385948,0.46555836952157303,0
153,charger_anker_nano_67w,0.5847,0.5454980192316756,1,1,phone_charger,0,0.6036113346930623,0.4881449423673534,1
154,charger_samsung_45w,0.7797,2.196061223749209,1,0,phone_charger,0,2.4962211074625147,0.8155504166706391,1
155,charger_belkin_25w,0.5462,0.2196175916730857,1,0,phone_charger,0,0.09751446950452103,0.4069074262796429,1
156,charger_anker_nano_67w,0.6666,1.2387345651290398,1,1,phone_charger,0,1.3093658299783226,0.6408343649789422,0
157,charger_apple_35w_duo,0.6951,1.4799707257892953,1,0,phone_charger,0,2.00537840919476,0.7082820935194429,1
158,charger_samsung_45w,0.6397,1.011041487172519,1,0,phone_charger,0,0.9382554954702198,0.5854968284424407,1
159,charger_samsung_45w,0.7074,1.5840831740742474,1,0,phone_charger,0,2.202927166040047,0.7309491805156821,1
160,charger_anker_prime_100w,0.6184,0.8307491986790644,1,1,phone_charger,0,0.14755251279453863,0.5152540002709164,1
161,charger_anker_nano_67w,0.5252,0.04186463118658185,1,1,phone_charger,0,-0.6523816586107377,0.3427256834416956,0
162,charger_anker_prime_100w,0.6893,1.430877050988261,1,1,phone_charger,0,1.2727970746265844,0.6695550594990821,1
163,charger_belkin_25w,0.5784,0.4921721310857247,1,0,phone_charger,0,-0.06938879880720228,0.4453795247892104,0
164,charger_anker_nano_67w,0.6731,1.293753338612958,1,1,phone_charger,0,1.5891479516163785,0.6622767903777002,0
165,charger_baseus_65w,0.5381,0.1510557354854343,0,0,phone_charger,0,0.22197618991065532,0.3505621078760216,0
166,charger_anker_nano_67w,0.7009,1.529064400590329,1,1,phone_charger,0,2.664412422183867,0.7413941984179792,1
167,charger_anker_nano_67w,0.8158,2.501627027252199,1,1,phone_charger,0,3.496030544301712,0.8699305710048801,1
168,charger_anker_nano_67w,0.6707,1.2734387145573571,1,1,phone_charger,0,2.2639614843777927,0.6887323105668578,1
169,charger_samsung_45w,0.5643,0.3728237147590722,1,0,phone_charger,0,-0.017399953756307207,0.427391106406026,0
170,charger_anker_nano_67w,0.5711,0.4303818162499403,1,1,phone_charger,0,0.07338623120249443,0.44175179952510624,0
171,charger_apple_35w_duo,0.6234,0.8730713321282321,1,0,phone_charger,0,0.4575068592778563,0.5380888911820079,1
172,charger_anker_nano_67w,0.6776,1.3318432587172084,1,1,phone_charger,0,1.7691469688576347,0.6761467538715057,1
173,charger_anker_nano_67w,0.5268,0.055407713890315846,1,1,phone_charger,0,1.0714877022667468,0.426311305945588,0
174,charger_belkin_25w,0.5678,0.40244920817348906,1,0,phone_charger,0,0.36879742276839594,0.45152125746142857,0
175,charger_samsung_45w,0.7094,1.6010120274539144,1,0,phone_charger,0,1.8399189008108539,0.7188354121064832,0
176,charger_samsung_45w,0.6333,0.956869156357584,1,0,phone_charger,0,0.7906105753533191,0.5690387916037745,1
177,charger_samsung_45w,0.743,1.88541676423232,1,0,phone_charger,0,1.7136283686814082,0.7525981362936714,0
178,charger_samsung_45w,0.667,1.2421203358049737,1,0,phone_charger,0,1.4377867118285215,0.647265650895152,0
179,charger_anker_nano_67w,0.6674,1.2455061064809068,1,1,phone_charger,0,0.24058904613300425,0.5914522328685611,0
180,charger_apple_35w_duo,0.5985,0.6623071075513783,1,0,phone_charger,0,0.29285021576070913,0.4930467029020471,0
181,charger_samsung_45w,0.5581,0.32034426928210463,1,0,phone_charger,0,1.6059152154601044,0.4988560098935867,1
182,charger_anker_nano_67w,0.7167,1.6628023422896987,1,1,phone_charger,0,1.3835330018065237,0.7090280545847719,1
183,charger_anker_prime_100w,0.821,2.545642046039333,1,1,phone_charger,0,2.728568749724494,0.8554080763425637,1
184,charger_anker_nano_67w,0.5928,0.6140598754193269,1,1,phone_charger,0,0.9218911711983332,0.5160495211479957,0
185,charger_apple_35w_duo,0.5465,0.22215691968003545,1,0,phone_charger,0,0.07774317691656774,0.4063822147137796,0
186,charger_anker_nano_67w,0.6346,0.9678729110543681,1,1,phone_charger,0,2.514466883183397,0.6525811562684565,0
187,charger_belkin_25w,0.7648,2.069941266070691,1,0,phone_charger,0,2.497364664720186,0.8019349240200119,1
188,charger_belkin_25w,0.6238,0.876457102804166,1,0,phone_charger,0,-0.6603208984305609,0.48287065412325275,0
189,charger_belkin_25w,0.6189,0.8349814120239817,1,0,phone_charger,0,0.8527969738885735,0.5510827440986776,1
190,charger_apple_35w_duo,0.6628,1.2065697437076721,1,0,phone_charger,0,1.2913112622129388,0.6347991267245582,1
191,charger_anker_nano_67w,0.7163,1.6594165716137659,1,1,phone_charger,0,1.8558052364361293,0.7276540601778937,1
192,charger_ugreen_100w,0.554,0.2856401198537873,0,0,phone_charger,0,0.10963959226847941,0.3631592782646643,0
193,charger_apple_35w_duo,0.634,0.9627942550404677,1,0,phone_charger,0,1.4144649392319546,0.6003320799758147,0
194,charger_baseus_65w,0.554,0.2856401198537873,0,0,phone_charger,0,0.6295974668109331,0.4062009914509171,0
195,charger_anker_nano_67w,0.5549,0.29325810387463663,1,1,phone_charger,0,0.8820945582864654,0.45802393046803286,0
196,charger_apple_35w_duo,0.6998,1.5197535312315122,1,0,phone_charger,0,1.348252517087317,0.6864292127239864,0
197,charger_anker_nano_67w,0.5844,0.5429586912247258,1,1,phone_charger,0,1.105962074910396,0.5128130688279906,0
198,charger_anker_nano_67w,0.7968,2.3408029201453626,1,1,phone_charger,0,2.393211076654011,0.827384688034844,1
199,charger_samsung_45w,0.681,1.3606223094626428,1,0,phone_charger,0,1.5556920980218072,0.671190409656448,1
200,charger_samsung_45w,0.6356,0.9763373377442016,1,0,phone_charger,0,1.4875600730654317,0.606100055401134,0
201,charger_anker_prime_100w,0.554,0.2856401198537873,1,1,phone_charger,0,-0.461462585593033,0.3911824797510123,0
202,charger_anker_nano_67w,0.6035,0.7046292410005459,1,1,phone_charger,0,1.2768253848488984,0.549488822825285,1
203,charger_samsung_45w,0.5142,-0.05124406240158683,1,0,phone_charger,0,-0.009227236471944594,0.3571590145843588,0
204,charger_belkin_25w,0.5911,0.5996703500466097,1,0,phone_charger,0,0.18478364509066458,0.4766983848198735,0
205,charger_belkin_25w,0.6708,1.2742851572263403,1,0,phone_charger,0,1.055495885649534,0.6348542340386861,1
206,charger_anker_nano_67w,0.5123,-0.06732647311227061,1,1,phone_charger,0,0.5519856910750248,0.38066386966505433,0
207,charger_samsung_45w,0.5914,0.6022096780535604,1,0,phone_charger,0,0.7567527984259362,0.5057240834938699,1
208,charger_samsung_45w,0.5742,0.45662153898842417,1,0,phone_charger,0,0.39996201800991654,0.462477548068816,1
209,charger_samsung_45w,0.5925,0.6115205474123772,1,0,phone_charger,0,0.3675475020948899,0.4878958362543138,0
210,charger_anker_prime_100w,0.5702,0.4227638322290901,1,1,phone_charger,0,1.09475617795204,0.4912223814185499,0
211,charger_anker_nano_67w,0.5425,0.1882992129207014,1,1,phone_charger,0,0.6304965689783067,0.42749197484501844,0
212,charger_anker_nano_67w,0.6698,1.2658207305365068,1,1,phone_charger,0,0.5247486506005385,0.6085030599118174,1
213,charger_samsung_45w,0.7296,1.7719934465885512,1,0,phone_charger,0,1.713789298864389,0.7375267665936431,1
214,charger_anker_nano_67w,0.6631,1.209109071714623,1,1,phone_charger,0,2.306141254644443,0.6808334409942142,1
215,charger_belkin_25w,0.588,0.5734306273081259,1,0,phone_charger,0,1.3035707429597359,0.5279995737376757,0
216,charger_belkin_25w,0.6203,0.8468316093897482,1,0,phone_charger,0,1.1902991668253868,0.5697526295369144,1
217,charger_anker_prime_100w,0.6183,0.8299027560100812,1,1,phone_charger,0,0.44326637667388813,0.529860724039035,1
218,charger_samsung_45w,0.7101,1.6069371261367973,1,0,phone_charger,0,1.89831074557351,0.7220229035657565,1
219,charger_belkin_25w,0.7013,1.532450171266263,1,0,phone_charger,0,1.9775459034109115,0.7146801565871211,1
220,charger_anker_nano_67w,0.726,1.7415215105051502,1,1,phone_charger,0,2.2360311765997753,0.7532964246940425,0
221,charger_anker_prime_100w,0.7439,1.8930347482531702,1,1,phone_charger,0,2.319652729570312,0.7753994578135113,1
222,charger_anker_nano_67w,0.797,2.34249580548333,1,1,phone_charger,0,2.4962021285481697,0.8304736022503587,1
223,charger_samsung_45w,0.606,0.7257903077251292,1,0,phone_charger,0,0.9563332159939739,0.5372607585708735,0
224,charger_anker_nano_67w,0.7857,2.2468477838882106,1,1,phone_charger,0,2.621834518926338,0.8245032200400857,1
225,charger_anker_nano_67w,0.6156,0.8070488039475313,1,1,phone_charger,0,0.9825274064643491,0.5526638546873609,0
226,charger_samsung_45w,0.683,1.37755116284231,1,0,phone_charger,0,0.7324812451344271,0.6366334752554884,0
227,charger_apple_35w_duo,0.5402,0.1688310315340846,1,0,phone_charger,0,0.7072055054443218,0.4279115304423795,0
228,charger_baseus_65w,0.663,1.2082626290456397,0,0,phone_charger,0,2.1778857397358244,0.691692503858437,1
229,charger_belkin_25w,0.6827,1.3750118348353593,1,0,phone_charger,0,1.3731352377146582,0.6653293643885617,1
230,charger_belkin_25w,0.6156,0.8070488039475313,1,0,phone_charger,0,0.8858003900383512,0.5478764298454512,1
231,charger_anker_prime_100w,0.6092,0.7528764731325963,1,1,phone_charger,0,0.9911745486369159,0.5437003236838264,0
232,charger_anker_nano_67w,0.7086,1.5942404861020474,1,1,phone_charger,0,1.5089076300495743,0.7042772763692899,0
233,charger_anker_prime_100w,0.7374,1.8380159747692528,1,1,phone_charger,0,2.1020248893997233,0.7607901128975423,1
234,charger_anker_nano_67w,0.6418,1.0288167832211692,1,1,phone_charger,0,1.4767264609132809,0.6143221526367719,1
235,charger_anker_nano_67w,0.723,1.7161282304356498,1,1,phone_charger,0,2.0741677174897695,0.7438589767863496,0
