consumer_id,product_id,Q_selected,Q_selected_std,incumbent,focal_brand,category,z,expression_intensity,Y_prob,Y
122,charger_anker_prime_100w,0.5256,0.045250401862514875,1,1,phone_charger,0,0.24560508774218875,0.39356222518226314,0
123,charger_anker_nano_67w,0.6202,0.845985166720765,1,1,phone_charger,0,0.9274910480644066,0.590688296348747,1
124,charger_apple_35w_duo,0.6182,0.829056313341098,1,0,phone_charger,0,1.517327269292256,0.6367773280916289,1
125,charger_belkin_25w,0.5907,0.5962845793706767,1,0,phone_charger,0,0.6340886117188121,0.5223177158157367,1
126,charger_ugreen_100w,0.6359,0.9788766657511514,0,0,phone_charger,0,0.48505081741108735,0.5318914153987155,1
127,charger_belkin_25w,0.7343,1.811776252030768,1,0,phone_charger,0,2.0947293010131935,0.8102135914513227,1
128,charger_samsung_45w,0.6229,0.8688391187833158,1,0,phone_charger,0,0.972322390806185,0.5983272685605794,1
129,charger_ugreen_100w,0.6332,0.9560227136886007,0,0,phone_charger,0,1.0736297219193582,0.6001357489017591,1
130,charger_anker_nano_67w,0.659,1.1744049222863056,1,1,phone_charger,0,1.0294149411865705,0.6530286237102763,1
131,charger_belkin_25w,0.7804,2.2019863224320932,1,0,phone_charger,0,2.1657232896819276,0.8518762979906096,1
132,charger_anker_nano_67w,0.6577,1.1634011675895213,1,1,phone_charger,0,1.3201077369650698,0.674018851094021,1
133,charger_samsung_45w,0.6184,0.8307491986790644,1,0,phone_charger,0,1.3981316573626619,0.6273513002650446,1
134,charger_anker_nano_67w,0.561,0.3448911066826219,1,1,phone_charger,0,0.07218225092281572,0.4296418756549645,0
135,charger_belkin_25w,0.6432,1.0406669805869357,1,0,phone_charger,0,1.039505365495579,0.6323458442667677,1
136,charger_belkin_25w,0.6338,0.9611013697025012,1,0,phone_charger,0,0.6046339718295453,0.5828278391922876,0
137,charger_samsung_45w,0.5944,0.627602958123061,1,0,phone_charger,0,0.47683621539394117,0.5140499867691489,1
138,charger_belkin_25w,0.5205,0.0020818257443640377,1,0,phone_charger,0,0.1946603112741144,0.3821549335188412,1
139,charger_anker_prime_100w,0.6236,0.8747642174661995,1,1,phone_charger,0,0.35027354730974936,0.5461013618458279,1
140,charger_anker_nano_67w,0.7209,1.6983529343869994,1,1,phone_charger,0,1.7271454113541844,0.7761462353987065,1
141,charger_baseus_65w,0.6092,0.7528764731325963,0,0,phone_charger,0,0.6059388667501167,0.5074951796501448,1
142,charger_anker_prime_100w,0.6421,1.031356111228119,1,1,phone_charger,0,1.5848986442953774,0.6740727406724438,0
143,charger_ugreen_100w,0.5667,0.3931383388146723,0,0,phone_charger,0,0.4850655023160997,0.42989724250627676,0
144,charger_baseus_65w,0.6275,0.9077754815565493,0,0,phone_charger,0,0.7723575124779509,0.5551797317557655,0
145,charger_anker_nano_67w,0.7151,1.6492592595859648,1,1,phone_charger,0,1.4324552480016879,0.7513528985876182,0
146,charger_anker_nano_67w,0.6454,1.0592887193045695,1,1,phone_charger,0,0.9617557595006714,0.6290437363102696,1
147,charger_anker_nano_67w,0.6411,1.0228916845382856,1,1,phone_charger,0,0.6881566653536833,0.6003392889174647,0
148,charger_anker_prime_100w,0.5858,0.5548088885904924,1,1,phone_charger,0,0.8628956616479468,0.5350374061796469,0
149,charger_anker_nano_67w,0.6263,0.8976181695287493,1,1,phone_charger,0,0.8416921771561094,0.5921655673573375,1
150,charger_ugreen_100w,0.6224,0.8646069054383985,0,0,phone_charger,0,1.4600286030858185,0.6307042259378353,1
151,charger_ugreen_100w,0.5933,0.6182920887642442,0,0,phone_charger,0,0.9996396558429383,0.5331075587718468,0
152,charger_anker_prime_100w,0.5828,0.5294156085209918,1,1,phone_charger,0,0.20712016691385948,0.4732961794177645,0
153,charger_anker_nano_67w,0.5847,0.5454980192316756,1,1,phone_charger,0,0.6036113346930623,0.5107764760214041,0
154,charger_samsung_45w,0.7797,2.196061223749209,1,0,phone_charger,0,2.4962211074625147,0.8654041739513856,1
155,charger_belkin_25w,0.5462,0.2196175916730857,1,0,phone_charger,0,0.09751446950452103,0.4104422067226462,1
156,charger_anker_nano_67w,0.6666,1.2387345651290398,1,1,phone_charger,0,1.3093658299783226,0.6846861867020949,0
157,charger_apple_35w_duo,0.6951,1.4799707257892953,1,0,phone_charger,0,2.00537840919476,0.7663584578570626,1
158,charger_samsung_45w,0.6397,1.011041487172519,1,0,phone_charger,0,0.9382554954702198,0.619191616420829,1
159,charger_samsung_45w,0.7074,1.5840831740742474,1,0,phone_charger,0,2.202927166040047,0.7908212362867014,1
160,charger_anker_prime_100w,0.6184,0.8307491986790644,1,1,phone_charger,0,0.14755251279453863,0.5207799782904565,1
161,charger_anker_nano_67w,0.5252,0.04186463118658185,1,1,phone_charger,0,-0.6523816586107377,0.32103305781162544,0
162,charger_anker_prime_100w,0.6893,1.430877050988261,1,1,phone_charger,0,1.2727970746265844,0.7103517289457053,1
163,charger_belkin_25w,0.5784,0.4921721310857247,1,0,phone_charger,0,-0.06938879880720228,0.4428099809787006,0
164,charger_anker_nano_67w,0.6731,1.293753338612958,1,1,phone_charger,0,1.5891479516163785,0.7133743114258686,0
165,charger_baseus_65w,0.5381,0.1510557354854343,0,0,phone_charger,0,0.22197618991065532,0.3581798498843509,0
166,charger_anker_nano_67w,0.7009,1.529064400590329,1,1,phone_charger,0,2.664412422183867,0.8104427215210988,1
167,charger_anker_nano_67w,0.8158,2.501627027252199,1,1,phone_charger,0,3.496030544301712,0.9186952196067999,1
168,charger_anker_nano_67w,0.6707,1.2734387145573571,1,1,phone_charger,0,2.2639614843777927,0.7565383185122919,1
169,charger_samsung_45w,0.5643,0.3728237147590722,1,0,phone_charger,0,-0.017399953756307207,0.42675248954380585,0
170,charger_anker_nano_67w,0.5711,0.4303818162499403,1,1,phone_charger,0,0.07338623120249443,0.44446814916592803,0
171,charger_apple_35w_duo,0.6234,0.8730713321282321,1,0,phone_charger,0,0.4575068592778563,0.5550947133227824,1
172,charger_anker_nano_67w,0.6776,1.3318432587172084,1,1,phone_charger,0,1.7691469688576347,0.7313517675136455,1
173,charger_anker_nano_67w,0.5268,0.055407713890315846,1,1,phone_charger,0,1.0714877022667468,0.4660040562468249,0
174,charger_belkin_25w,0.5678,0.40244920817348906,1,0,phone_charger,0,0.36879742276839594,0.4652544773039814,0
175,charger_samsung_45w,0.7094,1.6010120274539144,1,0,phone_charger,0,1.8399189008108539,0.7711259795189487,0
176,charger_samsung_45w,0.6333,0.956869156357584,1,0,phone_charger,0,0.7906105753533191,0.5978517738111034,1
177,charger_samsung_45w,0.743,1.88541676423232,1,0,phone_charger,0,1.7136283686814082,0.7973093245622089,0
178,charger_samsung_45w,0.667,1.2421203358049737,1,0,phone_charger,0,1.4377867118285215,0.694811206723845,0
179,charger_anker_nano_67w,0.6674,1.2455061064809068,1,1,phone_charger,0,0.24058904613300425,0.6001428713081911,0
180,charger_apple_35w_duo,0.5985,0.6623071075513783,1,0,phone_charger,0,0.29285021576070913,0.504028050555972,1
181,charger_samsung_45w,0.5581,0.32034426928210463,1,0,phone_charger,0,1.6059152154601044,0.5588044313278808,0
182,charger_anker_nano_67w,0.7167,1.6628023422896987,1,1,phone_charger,0,1.3835330018065237,0.7499223485060746,1
183,charger_anker_prime_100w,0.821,2.545642046039333,1,1,phone_charger,0,2.728568749724494,0.8990713435483371,1
184,charger_anker_nano_67w,0.5928,0.6140598754193269,1,1,phone_charger,0,0.9218911711983332,0.5504536572869574,0
185,charger_apple_35w_duo,0.5465,0.22215691968003545,1,0,phone_charger,0,0.07774317691656774,0.40919842188880917,0
186,charger_anker_nano_67w,0.6346,0.9678729110543681,1,1,phone_charger,0,2.514466883183397,0.7325451963707711,1
187,charger_belkin_25w,0.7648,2.069941266070691,1,0,phone_charger,0,2.497364664720186,0.8548348855307771,1
188,charger_belkin_25w,0.6238,0.876457102804166,1,0,phone_charger,0,-0.6603208984305609,0.45819970635270296,0
189,charger_belkin_25w,0.6189,0.8349814120239817,1,0,phone_charger,0,0.8527969738885735,0.5824808576405882,1
190,charger_apple_35w_duo,0.6628,1.2065697437076721,1,0,phone_charger,0,1.2913112622129388,0.6784281906741431,1
191,charger_anker_nano_67w,0.7163,1.6594165716137659,1,1,phone_charger,0,1.8558052364361293,0.7792194398707138,1
192,charger_ugreen_100w,0.554,0.2856401198537873,0,0,phone_charger,0,0.10963959226847941,0.36697129940505224,0
193,charger_apple_35w_duo,0.634,0.9627942550404677,1,0,phone_charger,0,1.4144649392319546,0.6499953359747805,0
194,charger_baseus_65w,0.554,0.2856401198537873,0,0,phone_charger,0,0.6295974668109331,0.4291663616392035,0
195,charger_anker_nano_67w,0.5549,0.29325810387463663,1,1,phone_charger,0,0.8820945582864654,0.4910044127876224,0
196,charger_apple_35w_duo,0.6998,1.5197535312315122,1,0,phone_charger,0,1.348252517087317,0.7282408930517595,0
197,charger_anker_nano_67w,0.5844,0.5429586912247258,1,1,phone_charger,0,1.105962074910396,0.5540771075254177,0
198,charger_anker_nano_67w,0.7968,2.3408029201453626,1,1,phone_charger,0,2.393211076654011,0.8728266576968359,1
199,charger_samsung_45w,0.681,1.3606223094626428,1,0,phone_charger,0,1.5556920980218072,0.7204969245356336,1
200,charger_samsung_45w,0.6356,0.9763373377442016,1,0,phone_charger,0,1.4875600730654317,0.6579297780448928,0
201,charger_anker_prime_100w,0.554,0.2856401198537873,1,1,phone_charger,0,-0.461462585593033,0.3748270009805197,0
202,charger_anker_nano_67w,0.6035,0.7046292410005459,1,1,phone_charger,0,1.2768253848488984,0.5963138381059733,1
203,charger_samsung_45w,0.5142,-0.05124406240158683,1,0,phone_charger,0,-0.009227236471944594,0.3568412963347064,0
204,charger_belkin_25w,0.5911,0.5996703500466097,1,0,phone_charger,0,0.18478364509066458,0.4836167472432257,0
205,charger_belkin_25w,0.6708,1.2742851572263403,1,0,phone_charger,0,1.055495885649534,0.6707155520661425,1
206,charger_anker_nano_67w,0.5123,-0.06732647311227061,1,1,phone_charger,0,0.5519856910750248,0.4003676327470217,0
207,charger_samsung_45w,0.5914,0.6022096780535604,1,0,phone_charger,0,0.7567527984259362,0.5340497807173116,1
208,charger_samsung_45w,0.5742,0.45662153898842417,1,0,phone_charger,0,0.39996201800991654,0.47742081312449797,1
209,charger_samsung_45w,0.5925,0.6115205474123772,1,0,phone_charger,0,0.3675475020948899,0.5016764959477273,1
210,charger_anker_prime_100w,0.5702,0.4227638322290901,1,1,phone_charger,0,1.09475617795204,0.5322300847032064,1
211,charger_anker_nano_67w,0.5425,0.1882992129207014,1,1,phone_charger,0,0.6304965689783067,0.4507807235238616,0
212,charger_anker_nano_67w,0.6698,1.2658207305365068,1,1,phone_charger,0,0.5247486506005385,0.6270861582764362,1
213,charger_samsung_45w,0.7296,1.7719934465885512,1,0,phone_charger,0,1.713789298864389,0.7841847062901037,1
214,charger_anker_nano_67w,0.6631,1.209109071714623,1,1,phone_charger,0,2.306141254644443,0.7509201492336255,1
215,charger_belkin_25w,0.588,0.5734306273081259,1,0,phone_charger,0,1.3035707429597359,0.5763118421992389,0
216,charger_belkin_25w,0.6203,0.8468316093897482,1,0,phone_charger,0,1.1902991668253868,0.6128687062727508,1
217,charger_anker_prime_100w,0.6183,0.8299027560100812,1,1,phone_charger,0,0.44326637667388813,0.5463850312856162,1
218,charger_samsung_45w,0.7101,1.6069371261367973,1,0,phone_charger,0,1.89831074557351,0.775436007303824,1
219,charger_belkin_25w,0.7013,1.532450171266263,1,0,phone_charger,0,1.9775459034109115,0.7711570671501392,1
220,charger_anker_nano_67w,0.726,1.7415215105051502,1,1,phone_charger,0,2.2360311765997753,0.8102562332667996,0
221,charger_anker_prime_100w,0.7439,1.8930347482531702,1,1,phone_charger,0,2.319652729570312,0.8301939971312471,1
222,charger_anker_nano_67w,0.797,2.34249580548333,1,1,phone_charger,0,2.4962021285481697,0.8769023619808786,1
223,charger_samsung_45w,0.606,0.7257903077251292,1,0,phone_charger,0,0.9563332159939739,0.5726741002372582,0
224,charger_anker_nano_67w,0.7857,2.2468477838882106,1,1,phone_charger,0,2.621834518926338,0.8743999832536892,1
225,charger_anker_nano_67w,0.6156,0.8070488039475313,1,1,phone_charger,0,0.9825274064643491,0.588754457914908,0
226,charger_samsung_45w,0.683,1.37755116284231,1,0,phone_charger,0,0.7324812451344271,0.6616496411924918,0
227,charger_apple_35w_duo,0.5402,0.1688310315340846,1,0,phone_charger,0,0.7072055054443218,0.45405588024709187,0
228,charger_baseus_65w,0.663,1.2082626290456397,0,0,phone_charger,0,2.1778857397358244,0.75671014152386,1
229,charger_belkin_25w,0.6827,1.3750118348353593,1,0,phone_charger,0,1.3731352377146582,0.7095306470037623,1
230,charger_belkin_25w,0.6156,0.8070488039475313,1,0,phone_charger,0,0.8858003900383512,0.5805336112076729,1
231,charger_anker_prime_100w,0.6092,0.7528764731325963,1,1,phone_charger,0,0.9911745486369159,0.5802804140034019,0
232,charger_anker_nano_67w,0.7086,1.5942404861020474,1,1,phone_charger,0,1.5089076300495743,0.7491503629248076,0
233,charger_anker_prime_100w,0.7374,1.8380159747692528,1,1,phone_charger,0,2.1020248893997233,0.8134097423731821,1
234,charger_anker_nano_67w,0.6418,1.0288167832211692,1,1,phone_charger,0,1.4767264609132809,0.6653050215555042,1
235,charger_anker_nano_67w,0.723,1.7161282304356498,1,1,phone_charger,0,2.0741677174897695,0.7985487276865868,1
