consumer_id,product_id,segment_id,budget,price,quality_score,brand_familiarity,Q_std,afford,quality_norm,purchase_prob,purchased,satisfaction,return_prob,returned
4,headphones_sony_ult_wear,budget_high,503.95,198.0,80,0.79,0.6679165928760225,1.0,0.6,0.585028302981802,1,3.449047913294591,0.08331801453224368,0.0
4,headphones_bose_qc_ultra,budget_high,503.95,379.0,89,0.734,-0.492449905759214,1.0,0.78,0.4255991539410109,0,,0.45269519699059957,
4,headphones_apple_airpods_max,budget_high,503.95,449.0,86,0.606,-0.9381270038509483,1.0,0.72,0.26918782785396445,0,,0.5386746945301409,
4,headphones_sennheiser_momentum4,budget_high,503.95,299.95,87,0.838,-0.18328651338927185,1.0,0.74,0.3818450203167256,0,,0.29010337711390655,
4,headphones_jbl_tune770nc,budget_high,503.95,79.95,72,0.654,0.960216527480331,1.0,0.44,0.6224718228367544,0,,0.05688161528243854,
4,headphones_edifier_stax,budget_high,503.95,129.99,78,0.433,0.4302221405604311,1.0,0.56,0.6849936176466989,1,3.2216629815754305,0.1252829193444227,0.0
4,headphones_soundcore_space_q45,budget_high,503.95,99.99,76,0.242,0.41897983538334177,1.0,0.52,0.36854605676360963,0,,0.26053332637772286,
4,headphones_hifiman_deva_se,budget_high,503.95,109.0,81,0.438,-1.0642014261940154,1.0,0.62,0.2661475570888312,0,,0.9241418199787566,
4,headphones_marshall_monitor3,budget_high,503.95,249.99,77,0.63,0.1708460996890254,1.0,0.54,0.6417834641590044,0,,0.2381798699018123,
5,headphones_sony_wh1000xm5,budget_low,123.51,348.0,90,0.823,0.579584195056039,0.3549137931034483,0.8,0.22932269013381434,0,,0.030668902059881382,
5,headphones_sony_ult_wear,budget_low,123.51,198.0,80,0.823,-0.10459037714965048,0.6237878787878788,0.6,0.3020719338991562,0,,0.1796160664994989,
5,headphones_bose_qc_ultra,budget_low,123.51,379.0,89,0.62,0.17807329587429596,0.32588390501319264,0.78,0.4865485508531502,1,2.6993016431151355,0.2893376070301317,0.0
5,headphones_apple_airpods_max,budget_low,123.51,449.0,86,0.544,-0.1037873553512871,0.2750779510022272,0.72,0.3452792530249064,0,,0.27276345677276154,
5,headphones_sennheiser_momentum4,budget_low,123.51,299.95,87,0.727,0.9762769634476007,0.4117686281046841,0.74,0.42323126309175113,0,,0.03587782099439251,
5,headphones_jbl_tune770nc,budget_low,123.51,79.95,72,0.333,-1.1324582790549118,1.0,0.44,0.18307913249428215,0,,0.8341303541219443,
5,headphones_edifier_stax,budget_low,123.51,129.99,78,0.109,-0.46032903382467455,0.9501500115393492,0.56,0.29697370290269665,1,1.8286653771363928,0.6990270920151403,1.0
5,headphones_soundcore_space_q45,budget_low,123.51,99.99,76,0.277,-0.7767196223798877,1.0,0.52,0.2073254784274464,1,1.7964037615613349,0.7124253132987785,1.0
5,headphones_hifiman_deva_se,budget_low,123.51,109.0,81,0.334,0.9545953748917864,1.0,0.62,0.7545885266426046,1,3.4719831402995354,0.07988090457187938,0.0
5,headphones_marshall_monitor3,budget_low,123.51,249.99,77,0.655,-0.4009054207457765,0.49405976239049565,0.54,0.4398970683419896,1,2.086604537942836,0.580978354997249,0.0
6,headphones_sony_wh1000xm5,budget_low,69.84,348.0,90,0.524,-0.3222092845061551,0.2006896551724138,0.8,0.14387358323507604,0,,0.2916895137419903,
6,headphones_sony_ult_wear,budget_low,69.84,198.0,80,0.524,-0.2411040828714431,0.3527272727272727,0.6,0.38758027691603125,0,,0.3043675620321618,
6,headphones_bose_qc_ultra,budget_low,69.84,379.0,89,0.353,-0.6891902463582676,0.18427440633245384,0.78,0.19618412930693133,0,,0.7013204282994955,
6,headphones_apple_airpods_max,budget_low,69.84,449.0,86,0.846,-0.2957095651601599,0.1555456570155902,0.72,0.173753365540987,0,,0.401863660368211,
6,headphones_sennheiser_momentum4,budget_low,69.84,299.95,87,0.705,-0.023485175514938488,0.23283880646774466,0.74,0.3565441511703989,1,3.0864948399774756,0.15802598383393615,0.0
6,headphones_jbl_tune770nc,budget_low,69.84,79.95,72,0.45,0.033529372168868934,0.873545966228893,0.44,0.5189249273737148,1,3.5283783077385085,0.0719738792015689,0.0
6,headphones_edifier_stax,budget_low,69.84,129.99,78,0.243,-0.6747358539877252,0.537272097853681,0.56,0.09740883285157838,0,,0.6027639677833896,
6,headphones_soundcore_space_q45,budget_low,69.84,99.99,76,0.73,0.2752389334762777,0.6984698469846985,0.52,0.3577620365945756,0,,0.2654810940962339,
6,headphones_hifiman_deva_se,budget_low,69.84,109.0,81,0.526,0.6125080887889418,0.6407339449541285,0.62,0.46877640720334773,1,3.1140383388682937,0.1508337591087373,0.0
6,headphones_marshall_monitor3,budget_low,69.84,249.99,77,0.659,-0.4193749221081368,0.27937117484699386,0.54,0.1738537869949155,1,1.86016218173686,0.6856102019732379,1.0
7,headphones_sony_wh1000xm5,budget_mid,162.21,348.0,90,0.291,-1.9394951864102146,0.46612068965517245,0.8,0.07478124902631947,0,,0.9241418199787566,
7,headphones_sony_ult_wear,budget_mid,162.21,198.0,80,0.291,-0.41134470412450197,0.8192424242424243,0.6,0.3017086251006292,0,,0.45021354427601684,
7,headphones_bose_qc_ultra,budget_mid,162.21,379.0,89,0.71,-1.5861655951302809,0.4279947229551451,0.78,0.1712895412507065,0,,0.7437194580156123,
7,headphones_apple_airpods_max,budget_mid,162.21,449.0,86,0.601,-2.032645715020379,0.3612694877505568,0.72,0.037094533003071174,0,,0.8994325423770233,
7,headphones_sennheiser_momentum4,budget_mid,162.21,299.95,87,0.664,-1.3107291182916054,0.5407901316886148,0.74,0.1245410866338863,0,,0.7739807318184565,
7,headphones_jbl_tune770nc,budget_mid,162.21,79.95,72,0.66,0.5065092114049619,1.0,0.44,0.4140814176307015,0,,0.15354409799736415,
7,headphones_edifier_stax,budget_mid,162.21,129.99,78,0.247,-0.19533184036472415,1.0,0.56,0.2327427693638782,1,3.001848765615769,0.18187469757236324,1.0
7,headphones_soundcore_space_q45,budget_mid,162.21,99.99,76,0.313,0.05280189532959269,1.0,0.52,0.5143430648653293,0,,0.5573493876148491,
7,headphones_hifiman_deva_se,budget_mid,162.21,109.0,81,0.116,-1.9274498594347622,1.0,0.62,0.04815600874111006,0,,0.9241418199787566,
7,headphones_marshall_monitor3,budget_mid,162.21,249.99,77,0.764,-0.31177000112742964,0.6488659546381855,0.54,0.315581688782797,1,2.567466793611826,0.3463927051183781,0.0
8,headphones_sony_wh1000xm5,budget_high,600.0,348.0,90,0.702,0.6879921378351092,1.0,0.8,0.877772958638162,1,3.6276533785568232,0.0597876431984582,0.0
8,headphones_sony_ult_wear,budget_high,600.0,198.0,80,0.702,0.5089182768000521,1.0,0.6,0.6100457809868848,1,3.5690648414325694,0.06672441011648239,0.0
8,headphones_bose_qc_ultra,budget_high,600.0,379.0,89,0.695,0.5643267808871327,1.0,0.78,0.6411701804380924,1,3.1720209709030818,0.13657396015382536,1.0
8,headphones_apple_airpods_max,budget_high,600.0,449.0,86,0.935,0.7530369035025515,1.0,0.72,0.7562037334701734,0,,0.027329980166250413,
8,headphones_sennheiser_momentum4,budget_high,600.0,299.95,87,0.662,0.6382047863365732,1.0,0.74,0.5037345662244889,0,,0.04504493491065252,
8,headphones_jbl_tune770nc,budget_high,600.0,79.95,72,0.795,0.2559664103155544,1.0,0.44,0.568686491306309,1,2.7182353704756967,0.28161378740292264,1.0
8,headphones_edifier_stax,budget_high,600.0,129.99,78,0.239,-0.33987576407015163,1.0,0.56,0.42937112632236696,1,2.2354057247669314,0.5072966195812425,1.0
8,headphones_soundcore_space_q45,budget_high,600.0,99.99,76,0.249,-0.2796491291928902,1.0,0.52,0.4017970437514776,0,,0.35274157834120384,
8,headphones_hifiman_deva_se,budget_high,600.0,109.0,81,0.252,0.41416170459316143,1.0,0.62,0.7006743048217678,0,,0.22061569519653165,
8,headphones_marshall_monitor3,budget_high,600.0,249.99,77,0.743,0.2896933258468206,1.0,0.54,0.30951245350837286,0,,0.25900504900648547,
9,headphones_sony_wh1000xm5,budget_mid,159.65,348.0,90,0.736,1.3882271460080688,0.458764367816092,0.8,0.7747894544749045,1,2.990992502490473,0.18512778321866016,0.0
9,headphones_sony_ult_wear,budget_mid,159.65,198.0,80,0.736,0.9891253122214169,0.8063131313131313,0.6,0.5169621215531545,1,3.720519102008184,0.050161784250040975,0.0
9,headphones_bose_qc_ultra,budget_mid,159.65,379.0,89,0.834,1.4853927836100504,0.42124010554089714,0.78,0.6559824124481975,1,4.254410657723975,0.017831062351963713,0.0
9,headphones_apple_airpods_max,budget_mid,159.65,449.0,86,0.398,0.477600426663876,0.35556792873051224,0.72,0.2779498236193996,1,3.680839634027439,0.05408073147967638,0.0
9,headphones_sennheiser_momentum4,budget_mid,159.65,299.95,87,0.732,1.2396681133108243,0.5322553758959827,0.74,0.6396951741325236,1,4.103348014853578,0.02396986537113124,0.0
9,headphones_jbl_tune770nc,budget_mid,159.65,79.95,72,0.502,0.13711918415775873,1.0,0.44,0.37372682836360965,0,,0.22366940168715332,
9,headphones_edifier_stax,budget_mid,159.65,129.99,78,0.042,0.1387252277544855,1.0,0.56,0.47270538041185495,0,,0.29559129359054914,
9,headphones_soundcore_space_q45,budget_mid,159.65,99.99,76,0.253,0.1202557263921256,1.0,0.52,0.4465032301864206,0,,0.45039306805305906,
9,headphones_hifiman_deva_se,budget_mid,159.65,109.0,81,0.346,-0.6217364152957352,1.0,0.62,0.33104653071626994,0,,0.6669034653441551,
9,headphones_marshall_monitor3,budget_mid,159.65,249.99,77,0.81,0.5779781514593122,0.6386255450218009,0.54,0.4142773318151228,0,,0.2983772247983422,
10,headphones_sony_wh1000xm5,budget_high,339.84,348.0,90,0.945,2.511654641918585,0.976551724137931,0.8,0.9599885729092311,1,5.0,0.004070137715896128,0.0
10,headphones_sony_ult_wear,budget_high,339.84,198.0,80,0.945,1.725496301320733,1.0,0.6,0.82673383056711,1,4.161537522580248,0.021392818303581116,0.0
10,headphones_bose_qc_ultra,budget_high,339.84,379.0,89,0.773,2.357474456632796,0.8966754617414248,0.78,0.962412935566852,0,,0.0063337648735865655,
10,headphones_apple_airpods_max,budget_high,339.84,449.0,86,0.568,1.193092849005742,0.7568819599109131,0.72,0.6689275019131607,1,4.5728970465623116,0.009510582151106676,0.0
10,headphones_sennheiser_momentum4,budget_high,339.84,299.95,87,0.634,1.721481192328915,1.0,0.74,0.9021049944986593,1,4.609559638032623,0.008844117459044658,1.0
10,headphones_jbl_tune770nc,budget_high,339.84,79.95,72,0.544,0.3932831378357104,1.0,0.44,0.5547824286301899,1,3.094077376274118,0.15601866228034938,0.0
10,headphones_edifier_stax,budget_high,339.84,129.99,78,0.279,0.5948416092249453,1.0,0.56,0.6560163102599805,0,,0.17103796470532429,
10,headphones_soundcore_space_q45,budget_high,339.84,99.99,76,0.206,0.39890429042425507,1.0,0.52,0.4353263693194826,0,,0.4608420462604373,
10,headphones_hifiman_deva_se,budget_high,339.84,109.0,81,0.246,-1.3886222327328634,1.0,0.62,0.16363737413087534,0,,0.8042512524783391,
10,headphones_marshall_monitor3,budget_high,339.84,249.99,77,0.748,1.2485013530928226,1.0,0.54,0.7153554755531155,1,3.736403092378931,0.048669629448190546,0.0
11,headphones_sony_wh1000xm5,budget_low,108.46,348.0,90,0.563,0.22304251658265156,0.31166666666666665,0.8,0.37400351141832144,1,3.3155524162758803,0.10611015182379538,0.0
11,headphones_sony_ult_wear,budget_low,108.46,198.0,80,0.563,-0.2194224943156287,0.5477777777777777,0.6,0.2495893650549493,0,,0.5436631062221986,
11,headphones_bose_qc_ultra,budget_low,108.46,379.0,89,0.437,0.061635135111590945,0.28617414248021106,0.78,0.14419399345989345,0,,0.2792674582978625,
11,headphones_apple_airpods_max,budget_low,108.46,449.0,86,0.878,0.14193731494793954,0.2415590200445434,0.72,0.2918006544745074,0,,0.21136505535344075,
11,headphones_sennheiser_momentum4,budget_low,108.46,299.95,87,0.596,0.09295298524776699,0.3615935989331555,0.74,0.29640909285449796,1,3.3766768675434946,0.09506057093039723,0.0
11,headphones_jbl_tune770nc,budget_low,108.46,79.95,72,0.901,0.5322059089525932,1.0,0.44,0.6308706636250965,1,3.2411545107401,0.12107291001297639,0.0
11,headphones_edifier_stax,budget_low,108.46,129.99,78,0.584,0.5707509552740407,0.8343718747595967,0.56,0.5756314621118448,1,3.1760033824026985,0.13563745196054947,1.0
11,headphones_soundcore_space_q45,budget_low,108.46,99.99,76,0.269,0.18208840486611386,1.0,0.52,0.5803220202905834,1,2.3633748331737685,0.4435542249818107,0.0
11,headphones_hifiman_deva_se,budget_low,108.46,109.0,81,0.513,-0.36717850521451023,0.995045871559633,0.62,0.4883977394902866,0,,0.5371766170492865,
11,headphones_marshall_monitor3,budget_low,108.46,249.99,77,0.647,-0.6466300910450031,0.4338573542941717,0.54,0.1059834869426813,0,,0.7107544029132216,
12,headphones_sony_wh1000xm5,budget_low,120.79,348.0,90,0.485,-0.31498208832088365,0.3470977011494253,0.8,0.10992620949185888,0,,0.39311987687914773,
12,headphones_sony_ult_wear,budget_low,120.79,198.0,80,0.485,-0.2266496905009002,0.6100505050505051,0.6,0.31085574514193537,0,,0.17300043477132965,
12,headphones_bose_qc_ultra,budget_low,120.79,379.0,89,0.549,-0.10218131175455986,0.3187071240105541,0.78,0.45463964779131116,0,,0.3459642771350264,
12,headphones_apple_airpods_max,budget_low,120.79,449.0,86,0.654,-0.6932053553500851,0.26902004454342987,0.72,0.11299810468601033,0,,0.622193281675509,
12,headphones_sennheiser_momentum4,budget_low,120.79,299.95,87,0.685,-0.36958757060960046,0.40270045007501254,0.74,0.4520599952409383,1,2.344375614860673,0.45295179201246166,1.0
12,headphones_jbl_tune770nc,budget_low,120.79,79.95,72,0.608,-0.18971068777617991,1.0,0.44,0.43897892794311194,0,,0.47886101364375705,
12,headphones_edifier_stax,budget_low,120.79,129.99,78,0.314,0.07127139669195305,0.9292253250250019,0.56,0.3375236246514544,0,,0.2650304828370252,
12,headphones_soundcore_space_q45,budget_low,120.79,99.99,76,0.047,-0.3719966360046911,1.0,0.52,0.4184659656719358,1,1.6999278732928547,0.7502871333642046,0.0
12,headphones_hifiman_deva_se,budget_low,120.79,109.0,81,0.233,-2.003736930279293,1.0,0.62,0.11785392348912048,0,,0.9241418199787566,
12,headphones_marshall_monitor3,budget_low,120.79,249.99,77,0.806,-0.5542825842332022,0.4831793271730869,0.54,0.21261631930968813,0,,0.5982937123790399,
13,headphones_sony_wh1000xm5,budget_mid,182.38,348.0,90,0.608,0.9634286146737846,0.524080459770115,0.8,0.6184156439265787,0,,0.014265116059530469,
13,headphones_sony_ult_wear,budget_mid,182.38,198.0,80,0.608,1.1842596092237436,0.9211111111111111,0.6,0.7165022223879032,1,3.9386316883026318,0.03301364650818347,0.0
13,headphones_bose_qc_ultra,budget_mid,182.38,379.0,89,0.766,1.203532132384467,0.4812137203166227,0.78,0.6928671451360416,1,3.7939747721120654,0.043607070244219295,0.0
13,headphones_apple_airpods_max,budget_mid,182.38,449.0,86,0.857,0.5603116718953157,0.4061915367483296,0.72,0.544409447185773,1,3.794848395106309,0.043534258568498754,0.0
13,headphones_sennheiser_momentum4,budget_mid,182.38,299.95,87,0.906,1.2059411977795573,0.6080346724454075,0.74,0.6638119308667572,0,,0.004500876188730994,
13,headphones_jbl_tune770nc,budget_mid,182.38,79.95,72,0.587,0.2174213639941069,1.0,0.44,0.588797161878727,1,3.1980595748366896,0.13054834088264755,0.0
13,headphones_edifier_stax,budget_mid,182.38,129.99,78,0.44,0.6446289607234813,1.0,0.56,0.713430466956848,1,3.531792286824642,0.07151914576741132,0.0
13,headphones_soundcore_space_q45,budget_mid,182.38,99.99,76,0.317,0.3290413939666315,1.0,0.52,0.4302259518352451,0,,0.3686708738367213,
13,headphones_hifiman_deva_se,budget_mid,182.38,109.0,81,0.23,-1.6198925106615472,1.0,0.62,0.1325808611459509,0,,0.9085020775744465,
13,headphones_marshall_monitor3,budget_mid,182.38,249.99,77,0.518,0.51293338579187,0.7295491819672787,0.54,0.4786321943840965,1,3.9856352516373583,0.03014081950970032,0.0
14,headphones_sony_wh1000xm5,budget_high,600.0,348.0,90,0.582,-0.30133071774870457,1.0,0.8,0.5525135654574487,1,2.3791306924019193,0.4357911462489429,0.0
14,headphones_sony_ult_wear,budget_high,600.0,198.0,80,0.582,-0.5430402790561133,1.0,0.6,0.4210246964013711,1,2.3654304289116816,0.44253976272927364,1.0
14,headphones_bose_qc_ultra,budget_high,600.0,379.0,89,0.833,-0.07568159240856508,1.0,0.78,0.5592663760084147,0,,0.17892026070100947,
14,headphones_apple_airpods_max,budget_high,600.0,449.0,86,0.7,-0.5229647340970262,1.0,0.72,0.476237927588598,1,2.745748271324095,0.2706165838188701,0.0
14,headphones_sennheiser_momentum4,budget_high,600.0,299.95,87,0.513,-0.8297190610718777,1.0,0.74,0.25521322703459265,0,,0.7805653846708033,
14,headphones_jbl_tune770nc,budget_high,600.0,79.95,72,0.661,-0.5799792817808336,1.0,0.44,0.37991268115014365,1,2.497178314304977,0.37886779565744194,0.0
14,headphones_edifier_stax,budget_high,600.0,129.99,78,0.388,-1.118003886684369,1.0,0.56,0.2753588955116109,0,,0.48179123767814575,
14,headphones_soundcore_space_q45,budget_high,600.0,99.99,76,0.415,-1.048944012025109,1.0,0.52,0.29191919150487394,1,1.5481561125943868,0.8027684306584127,1.0
14,headphones_hifiman_deva_se,budget_high,600.0,109.0,81,0.283,-2.097690480687821,1.0,0.62,0.26947500616471115,0,,0.9241418199787566,
14,headphones_marshall_monitor3,budget_high,600.0,249.99,77,0.879,-0.5181466033068454,1.0,0.54,0.31917071571830125,0,,0.6053349997019037,
15,headphones_sony_wh1000xm5,budget_high,349.02,348.0,90,0.715,2.6313048898747446,1.0,0.8,0.9427264112130287,1,5.0,0.004070137715896128,0.0
15,headphones_sony_ult_wear,budget_high,349.02,198.0,80,0.715,1.2974856827929953,1.0,0.6,0.7846030252126149,1,4.338804093294052,0.01510352778544794,0.0
15,headphones_bose_qc_ultra,budget_high,349.02,379.0,89,0.679,2.4570491596298676,0.9208970976253298,0.78,0.9341713129931049,1,5.0,0.004070137715896128,0.0
15,headphones_apple_airpods_max,budget_high,349.02,449.0,86,0.829,1.8893127481868837,0.777327394209354,0.72,0.9111597483815435,0,,0.008311161491598194,
15,headphones_sennheiser_momentum4,budget_high,349.02,299.95,87,0.373,1.83551028769653,1.0,0.74,0.8457611880142049,1,4.39023577336903,0.013647310121978864,0.0
15,headphones_jbl_tune770nc,budget_high,349.02,79.95,72,0.535,0.1901186228497487,1.0,0.44,0.7173796680028647,1,2.7181889496916796,0.28163257032574973,1.0
15,headphones_edifier_stax,budget_high,349.02,129.99,78,0.485,0.7217190533663763,1.0,0.56,0.39789246841251047,1,3.6865220272042274,0.05350229202932545,0.0
15,headphones_soundcore_space_q45,budget_high,349.02,99.99,76,0.428,0.3579501787077174,1.0,0.52,0.47276934870457854,0,,0.2010885249146571,
15,headphones_hifiman_deva_se,budget_high,349.02,109.0,81,0.24,-0.7189020528977169,1.0,0.62,0.21412507411786855,0,,0.8017888900902456,
15,headphones_marshall_monitor3,budget_high,349.02,249.99,77,0.591,1.0067917917854134,1.0,0.54,0.7985397344969392,1,4.0420264067016145,0.0270129914932213,0.0
16,headphones_sony_wh1000xm5,budget_low,61.61,348.0,90,0.477,-0.16642305562363874,0.17704022988505747,0.8,0.20493763762519435,0,,0.39247889891401166,
16,headphones_sony_ult_wear,budget_low,61.61,198.0,80,0.477,-0.5141314943150279,0.31116161616161614,0.6,0.2432605961430111,0,,0.40690384339457714,
16,headphones_bose_qc_ultra,budget_low,61.61,379.0,89,0.901,0.4784034484622403,0.1625593667546174,0.78,0.3118206519420935,0,,0.08307389313899324,
16,headphones_apple_airpods_max,budget_low,61.61,449.0,86,0.454,-0.7831437967667958,0.13721603563474388,0.72,0.10362191378757753,0,,0.6974385023001989,
16,headphones_sennheiser_momentum4,budget_low,61.61,299.95,87,0.723,-0.17124118641381955,0.20540090015002502,0.74,0.18140283086851797,0,,0.5058472968920578,
16,headphones_jbl_tune770nc,budget_low,61.61,79.95,72,0.82,0.1973458190350202,0.7706066291432144,0.44,0.5199861583033337,1,3.2168352199564283,0.12634487422381013,0.0
16,headphones_edifier_stax,budget_low,61.61,129.99,78,0.285,-0.8995819575295008,0.473959535348873,0.56,0.19675581437800813,0,,0.752912443019351,
16,headphones_soundcore_space_q45,budget_low,61.61,99.99,76,0.57,-0.15437772864818644,0.6161616161616161,0.52,0.45947443219406614,1,2.526493718886176,0.36517157873977407,0.0
16,headphones_hifiman_deva_se,budget_low,61.61,109.0,81,0.357,-2.5056255542564716,0.5652293577981651,0.62,0.04276202293122393,0,,0.9241418199787566,
16,headphones_marshall_monitor3,budget_low,61.61,249.99,77,0.863,-0.35031504744887715,0.24644985799431976,0.54,0.17128116736681614,0,,0.743895841478356,
17,headphones_sony_wh1000xm5,budget_high,274.98,348.0,90,0.773,-0.2668007804190745,0.7901724137931035,0.8,0.2242956340441,0,,0.23378183185360576,
