consumer_id,product_id,segment_id,budget,price,quality_score,brand_familiarity,Q_std,afford,quality_norm,purchase_prob,purchased,satisfaction,return_prob,returned
5,charger_baseus_65w,budget_low,20.37,25.99,79,0.135,-0.785109856410153,0.7837629857637554,0.58,0.1480938815308845,0,,0.8857013099407156,
5,charger_voltix_65w,budget_low,20.37,22.99,72,0.317,-0.44060769013392864,0.8860374075685081,0.44,0.4544940983958525,0,,0.4876871818664728,
5,charger_ugreen_100w,budget_low,20.37,44.99,85,0.285,-1.8694029153778267,0.45276728161813734,0.7,0.08029422712510709,0,,0.9241418199787566,
5,charger_belkin_25w,budget_low,20.37,19.99,75,0.593,0.22215691968003573,1.0,0.5,0.6742673187274881,1,3.374878893652384,0.09537035971614825,0.0
6,charger_anker_nano_67w,budget_mid,38.77,35.99,88,0.772,2.284091261323481,1.0,0.76,0.8885868508086334,1,5.0,0.004070137715896128,0.0
6,charger_anker_prime_100w,budget_mid,38.77,59.99,91,0.772,0.5827414966669434,0.6462743790631772,0.82,0.6958587798844835,1,3.0745399668064253,0.16123333795226796,0.0
6,charger_apple_35w_duo,budget_mid,38.77,59.0,78,0.39,0.9170863509153682,0.6571186440677966,0.56,0.4509740431345658,0,,0.04198716765329077,
6,charger_samsung_45w,budget_mid,38.77,29.99,82,0.848,1.1566296262376567,1.0,0.64,0.7724593977961112,0,,0.01214106379709724,
6,charger_baseus_65w,budget_mid,38.77,25.99,79,0.219,1.0880677700500052,1.0,0.58,0.634199643198999,1,4.048003485502421,0.02670056712311541,0.0
6,charger_voltix_65w,budget_mid,38.77,22.99,72,0.38,0.13497332477475069,1.0,0.44,0.526543474097485,1,2.79711198443645,0.25082371231799355,0.0
6,charger_ugreen_100w,budget_mid,38.77,44.99,85,0.362,-0.4541507728376622,0.8617470549010892,0.7,0.2178239113153612,0,,0.3187799589005423,
6,charger_belkin_25w,budget_mid,38.77,19.99,75,0.886,1.0034235031516698,1.0,0.5,0.7624892152642885,1,3.1493646611539945,0.14200581406191606,0.0
7,charger_anker_nano_67w,budget_mid,31.74,35.99,88,0.319,1.5553041233288147,0.8819116421228118,0.76,0.7743372111720026,1,4.577049781074553,0.009432661422133405,0.0
7,charger_anker_prime_100w,budget_mid,31.74,59.99,91,0.319,-0.574345631833298,0.5290881813635605,0.82,0.08959616387328692,0,,0.2795278316859315,
7,charger_apple_35w_duo,budget_mid,31.74,59.0,78,0.921,0.635220942143912,0.5379661016949152,0.56,0.5891171300205897,1,3.128324640794289,0.14721049047053292,0.0
7,charger_samsung_45w,budget_mid,31.74,29.99,82,0.828,1.171019151610373,1.0,0.64,0.7341700114050795,0,,0.021691569885097732,
7,charger_baseus_65w,budget_mid,31.74,25.99,79,0.407,1.2531240905017584,1.0,0.58,0.7775134227069463,1,3.822209632806503,0.04131173871568491,0.0
7,charger_voltix_65w,budget_mid,31.74,22.99,72,0.41,0.16036660484425128,1.0,0.44,0.4028251306376469,0,,0.23327162028395976,
7,charger_ugreen_100w,budget_mid,31.74,44.99,85,0.402,-1.0542786251468588,0.7054901089130917,0.7,0.2646837223409106,1,2.2154559986011835,0.517265133819811,0.0
7,charger_belkin_25w,budget_mid,31.74,19.99,75,0.502,0.6462246968406953,1.0,0.5,0.6293437417785311,0,,0.2238119655639741,
8,charger_anker_nano_67w,budget_mid,36.32,35.99,88,0.773,2.584578408812571,1.0,0.76,0.9250336759912386,1,5.0,0.004070137715896128,0.0
8,charger_anker_prime_100w,budget_mid,36.32,59.99,91,0.773,0.6360673848128953,0.60543423903984,0.82,0.3817810530195393,0,,0.22136235838364843,
8,charger_apple_35w_duo,budget_mid,36.32,59.0,78,0.706,1.208262629045641,0.615593220338983,0.56,0.5549450184686789,0,,0.02545455824880158,
8,charger_samsung_45w,budget_mid,36.32,29.99,82,0.806,1.3910942455460447,1.0,0.64,0.7956808383702658,1,4.0488644936222835,0.02665585242806397,0.0
8,charger_baseus_65w,budget_mid,36.32,25.99,79,0.301,1.4105624269326615,1.0,0.58,0.6530186389497774,1,3.8753664122525033,0.037300563254796054,0.0
8,charger_voltix_65w,budget_mid,36.32,22.99,72,0.241,0.24670375708055303,1.0,0.44,0.4866361829271717,1,3.152682250611549,0.14119930149543394,0.0
8,charger_ugreen_100w,budget_mid,36.32,44.99,85,0.246,-0.477004724900213,0.8072905090020004,0.7,0.38526589455558113,1,1.8638028246620681,0.6840386121300835,1.0
8,charger_belkin_25w,budget_mid,36.32,19.99,75,0.228,0.6758501902551122,1.0,0.5,0.8453870177039501,1,3.102734126086221,0.15375242858414884,0.0
9,charger_anker_nano_67w,budget_low,24.93,35.99,88,0.771,1.2150341703975072,0.6926924145595998,0.76,0.7451129453514499,0,,0.02891421218303761,
9,charger_anker_prime_100w,budget_low,24.93,59.99,91,0.771,1.1930266610039406,0.4155692615435906,0.82,0.5115183656415505,1,3.308510637627433,0.10745341771488535,0.0
9,charger_apple_35w_duo,budget_low,24.93,59.0,78,0.399,-0.5777314025092316,0.42254237288135593,0.56,0.12917049245986262,1,2.946098349423682,0.19905729794416466,0.0
9,charger_samsung_45w,budget_low,24.93,29.99,82,0.491,-1.2371102416472628,0.8312770923641214,0.64,0.1743979535372794,1,2.4274788703563637,0.4121807003879898,1.0
9,charger_baseus_65w,budget_low,24.93,25.99,79,0.145,0.5116403124723421,0.9592150827241247,0.58,0.5659525583175941,1,2.9667688980076505,0.19254805306237577,0.0
9,charger_voltix_65w,budget_low,24.93,22.99,72,0.209,-0.6115891092685657,1.0,0.44,0.3859040369552426,1,1.822519268786591,0.7016068856574136,1.0
9,charger_ugreen_100w,budget_low,24.93,44.99,85,0.261,0.8950788415218006,0.5541231384752167,0.7,0.45915808007702885,1,3.8016029018534416,0.04297521219863448,0.0
9,charger_belkin_25w,budget_low,24.93,19.99,75,0.454,-1.7509009417201573,1.0,0.5,0.1303925888654102,0,,0.7783630888875631,
10,charger_anker_nano_67w,budget_high,54.37,35.99,88,0.839,0.26617193846716986,1.0,0.76,0.5000932916946155,0,,0.024102510839578338,
10,charger_anker_prime_100w,budget_high,54.37,59.99,91,0.839,0.6792359609310461,0.9063177196199366,0.82,0.5859554110400883,1,3.070717405044228,0.162269922273393,0.0
10,charger_apple_35w_duo,budget_high,54.37,59.0,78,0.336,-0.9780987849383571,0.9215254237288135,0.56,0.09749574744277406,0,,0.9024930647217329,
10,charger_samsung_45w,budget_high,54.37,29.99,82,0.641,-2.2401448043925347,1.0,0.64,0.09568673949435323,0,,0.9241418199787566,
10,charger_baseus_65w,budget_high,54.37,25.99,79,0.234,-0.6395217173450165,1.0,0.58,0.326581832517456,0,,0.9155673094981855,
10,charger_voltix_65w,budget_high,54.37,22.99,72,0.358,-1.6383240667453716,1.0,0.44,0.06973632752465697,0,,0.8473666613650495,
10,charger_ugreen_100w,budget_high,54.37,44.99,85,0.439,0.4126065202012896,1.0,0.7,0.44073024757239215,1,2.5610178057780977,0.3493186250442974,0.0
10,charger_belkin_25w,budget_high,54.37,19.99,75,0.702,-2.741238864430679,1.0,0.5,0.062499681344670176,0,,0.9241418199787566,
11,charger_anker_nano_67w,budget_high,51.94,35.99,88,0.754,0.5031758857825086,1.0,0.76,0.6581113066740507,0,,0.1151494751419803,
11,charger_anker_prime_100w,budget_high,51.94,59.99,91,0.754,0.9924197484548857,0.865810968494749,0.82,0.7050410359975832,1,3.3368408215474954,0.10213890775414208,0.0
11,charger_apple_35w_duo,budget_high,51.94,59.0,78,0.868,-0.06478714510532091,0.8803389830508475,0.56,0.2151912986121026,0,,0.22116910004732207,
11,charger_samsung_45w,budget_high,51.94,29.99,82,0.406,-0.795267168437953,1.0,0.64,0.3529390999849168,0,,0.3685614647034146,
11,charger_baseus_65w,budget_high,51.94,25.99,79,0.305,-0.2975588790757424,1.0,0.58,0.6200132696197278,1,2.523614459821379,0.3665075594598638,1.0
11,charger_voltix_65w,budget_high,51.94,22.99,72,0.602,-0.510862431659547,1.0,0.44,0.28687763917939385,1,1.1436493497555202,0.9013843076336414,1.0
11,charger_ugreen_100w,budget_high,51.94,44.99,85,0.167,0.6106741047433947,1.0,0.7,0.7824356142918698,1,3.8746843721807847,0.03734957725212178,0.0
11,charger_belkin_25w,budget_high,51.94,19.99,75,0.582,-1.55198691450907,1.0,0.5,0.11256379858356413,0,,0.8681339973625727,
12,charger_anker_nano_67w,budget_mid,37.7,35.99,88,0.64,1.697506491718018,1.0,0.76,0.9203728436373446,1,4.411267810263235,0.013092514846404715,0.0
12,charger_anker_prime_100w,budget_mid,37.7,59.99,91,0.64,1.1253112474852722,0.6284380730121687,0.82,0.6003178330924156,1,4.403992311422378,0.013281867979672065,0.0
12,charger_apple_35w_duo,budget_mid,37.7,59.0,78,0.647,-0.014000584966319753,0.6389830508474577,0.56,0.527144100750626,1,2.471026206064418,0.3912520293380764,0.0
12,charger_samsung_45w,budget_mid,37.7,29.99,82,0.445,0.32796225330295525,1.0,0.64,0.6649243571930368,1,3.542665151275382,0.0700885253242211,0.0
12,charger_baseus_65w,budget_mid,37.7,25.99,79,0.367,0.7130936676903803,1.0,0.58,0.750191932907934,1,3.754716692439855,0.04700151920257459,0.0
12,charger_voltix_65w,budget_mid,37.7,22.99,72,0.319,0.10111561801541658,1.0,0.44,0.5763160009746008,0,,0.38184565172287543,
12,charger_ugreen_100w,budget_mid,37.7,44.99,85,0.444,1.740675067836169,0.8379639919982218,0.7,0.7995068840864664,0,,0.013570620642676058,
12,charger_belkin_25w,budget_mid,37.7,19.99,75,0.649,-0.7334768536021685,1.0,0.5,0.5078765335952357,1,2.269336253701104,0.4903330779101972,0.0
13,charger_anker_nano_67w,budget_high,60.78,35.99,88,0.884,-0.0893339825058373,1.0,0.76,0.36384406403766534,0,,0.3078661622711834,
13,charger_anker_prime_100w,budget_high,60.78,59.99,91,0.884,-0.17228536406620604,1.0,0.82,0.3126216895209156,0,,0.22753009222333764,
13,charger_apple_35w_duo,budget_high,60.78,59.0,78,0.585,0.8112810172924486,1.0,0.56,0.7970902853778337,1,3.369256469227911,0.09634493144240146,0.0
13,charger_samsung_45w,budget_high,60.78,29.99,82,0.871,0.18152767156883462,1.0,0.64,0.6239388520781661,1,2.851222105149046,0.23104069048641918,0.0
13,charger_baseus_65w,budget_high,60.78,25.99,79,0.21,-1.0297317877463414,1.0,0.58,0.43215980254201,1,1.7322461680339298,0.7379822772004458,1.0
13,charger_voltix_65w,budget_high,60.78,22.99,72,0.258,-1.298054113814064,1.0,0.44,0.12038807944375089,1,1.370959938941624,0.8529690459645926,1.0
13,charger_ugreen_100w,budget_high,60.78,44.99,85,0.442,-1.0508928544709253,1.0,0.7,0.22690666997274442,1,1.7769079376308936,0.7203471275738709,0.0
13,charger_belkin_25w,budget_high,60.78,19.99,75,0.548,0.39821699482857326,1.0,0.5,0.662401740937874,1,3.02924523193633,0.17386336234664393,0.0
14,charger_anker_nano_67w,budget_high,45.17,35.99,88,0.723,0.4600073096643577,1.0,0.76,0.6225444281103205,1,3.7213333531574837,0.050084250129790835,0.0
14,charger_anker_prime_100w,budget_high,45.17,59.99,91,0.723,0.7232509797181803,0.7529588264710785,0.82,0.7541372147709011,1,3.700104502087574,0.05214323222314153,0.0
14,charger_apple_35w_duo,budget_high,45.17,59.0,78,0.581,-0.5235590716942974,0.765593220338983,0.56,0.2527376871070649,0,,0.6522419248510543,
14,charger_samsung_45w,budget_high,45.17,29.99,82,0.494,-0.7520985923198021,1.0,0.64,0.33997985675184184,0,,0.8429882321110829,
14,charger_baseus_65w,budget_high,45.17,25.99,79,0.269,-0.36950650593932693,1.0,0.58,0.6343759418452722,0,,0.6710101194931432,
14,charger_voltix_65w,budget_high,45.17,22.99,72,0.109,-0.9687879155795402,1.0,0.44,0.2425495699987826,0,,0.9241418199787566,
14,charger_ugreen_100w,budget_high,45.17,44.99,85,0.211,0.6716179769101959,1.0,0.7,0.7236146816608373,1,3.492837940880195,0.07686847467405172,0.0
14,charger_belkin_25w,budget_high,45.17,19.99,75,0.583,-1.6086985733309542,1.0,0.5,0.19251503640783704,0,,0.7852884493370672,
15,charger_anker_nano_67w,budget_low,24.86,35.99,88,0.879,1.9192744709916563,0.6907474298416226,0.76,0.7319421523649421,1,4.814394960399986,0.005888840446644733,0.0
15,charger_anker_prime_100w,budget_low,24.86,59.99,91,0.879,1.2937533386129596,0.41440240040006665,0.82,0.7609330798442409,1,3.8914965306093032,0.03615925796333242,0.0
15,charger_apple_35w_duo,budget_low,24.86,59.0,78,0.671,-0.33903456985592634,0.4213559322033898,0.56,0.26329469467682254,0,,0.24730503118758013,
15,charger_samsung_45w,budget_low,24.86,29.99,82,0.815,-0.08594821182990425,0.8289429809936646,0.64,0.4114997549445794,0,,0.0956577780898712,
15,charger_baseus_65w,budget_low,24.86,25.99,79,0.269,1.670420326310551,0.9565217391304348,0.58,0.5760181644971689,0,,0.01794196297926967,
15,charger_voltix_65w,budget_low,24.86,22.99,72,0.631,0.7681124411742977,1.0,0.44,0.7623606304422561,1,3.050924352885342,0.16772339130967112,0.0
15,charger_ugreen_100w,budget_low,24.86,44.99,85,0.426,1.2497383198258254,0.5525672371638142,0.7,0.7634316347380415,1,3.6445290885002337,0.05791832331826726,0.0
15,charger_belkin_25w,budget_low,24.86,19.99,75,0.545,-0.783416971072186,1.0,0.5,0.3376736913373931,0,,0.735559962743954,
16,charger_anker_nano_67w,budget_mid,43.2,35.99,88,0.674,0.14513063680255073,1.0,0.76,0.5792825492480167,1,2.868295990663793,0.22502975776148448,1.0
16,charger_anker_prime_100w,budget_mid,43.2,59.99,91,0.674,-0.9992598516629408,0.7201200200033339,0.82,0.18007686159605663,0,,0.7904600775260527,
16,charger_apple_35w_duo,budget_mid,43.2,59.0,78,0.719,-0.15874228136247295,0.7322033898305085,0.56,0.3263463069204989,0,,0.6314455026014109,
16,charger_samsung_45w,budget_mid,43.2,29.99,82,0.739,-0.7622559043476022,1.0,0.64,0.23494927515087657,1,1.479460883634717,0.8236214138656577,0.0
16,charger_baseus_65w,budget_mid,43.2,25.99,79,0.125,-0.6784580801182506,1.0,0.58,0.1896543898918622,0,,0.6737572775889032,
16,charger_voltix_65w,budget_mid,43.2,22.99,72,0.474,-1.3048256551659312,1.0,0.44,0.10321132218903914,0,,0.8479790967884197,
16,charger_ugreen_100w,budget_mid,43.2,44.99,85,0.101,-2.47376298103194,0.960213380751278,0.7,0.1003410615480267,0,,0.9241418199787566,
16,charger_belkin_25w,budget_mid,43.2,19.99,75,0.41,-0.8824507633432385,1.0,0.5,0.3157497989886521,0,,0.6620120047583202,
17,charger_anker_nano_67w,budget_low,23.77,35.99,88,0.552,0.2509359704254703,0.6604612392331203,0.76,0.4906993656317634,1,3.0046698552317475,0.1810366686421297,0.0
17,charger_anker_prime_100w,budget_low,23.77,59.99,91,0.552,0.1933778689346021,0.39623270545090844,0.82,0.27211276717731475,0,,0.20121922944390996,
17,charger_apple_35w_duo,budget_low,23.77,59.0,78,0.75,-0.8096566938106703,0.40288135593220337,0.56,0.21475898180986017,0,,0.5612151691765341,
17,charger_samsung_45w,budget_low,23.77,29.99,82,0.555,-0.44060769013392864,0.792597532510837,0.64,0.21086885966738794,0,,0.5092456257312201,
17,charger_baseus_65w,budget_low,23.77,25.99,79,0.278,0.11635158605711711,0.9145825317429781,0.58,0.26725143794793704,0,,0.33933684982624074,
17,charger_voltix_65w,budget_low,23.77,22.99,72,0.289,-0.24254010559182448,1.0,0.44,0.34142727611350376,0,,0.25368603778979754,
17,charger_ugreen_100w,budget_low,23.77,44.99,85,0.564,0.39652410949060674,0.5283396310291175,0.7,0.5759844181472511,1,3.3220937317268873,0.10487563320495795,0.0
17,charger_belkin_25w,budget_low,23.77,19.99,75,0.478,-1.1744734841424946,1.0,0.5,0.39097951206388776,0,,0.5449771630042761,
18,charger_anker_nano_67w,budget_high,54.34,35.99,88,0.755,1.0076557164965863,1.0,0.76,0.7910026440864862,1,4.80260848123146,0.00602846014135107,0.0
18,charger_anker_prime_100w,budget_high,54.34,59.99,91,0.755,1.5553041233288147,0.9058176362727122,0.82,0.9195680578735955,1,4.399591123623397,0.013397722766455301,0.0
18,charger_apple_35w_duo,budget_high,54.34,59.0,78,0.722,0.2831007918468369,0.9210169491525424,0.56,0.5555522972836189,0,,0.1315443433280377,
18,charger_samsung_45w,budget_high,54.34,29.99,82,0.574,-0.17567113474213955,1.0,0.64,0.43914556046090236,0,,0.16086351232586468,
18,charger_baseus_65w,budget_high,54.34,25.99,79,0.35,0.20776739430731844,1.0,0.58,0.3726363936831749,1,2.6820192494774573,0.29649627863320205,0.0
18,charger_voltix_65w,budget_high,54.34,22.99,72,0.588,-0.09525908118872105,1.0,0.44,0.39965992780676185,1,2.785137263865254,0.25535088009497203,0.0
18,charger_ugreen_100w,budget_high,54.34,44.99,85,0.342,1.2192663837424245,1.0,0.7,0.7967739079206997,0,,0.02067591066699308,
18,charger_belkin_25w,budget_high,54.34,19.99,75,0.748,-0.95609127554479,1.0,0.5,0.5314180415672158,0,,0.6542255732706138,
19,charger_anker_nano_67w,budget_mid,35.79,35.99,88,0.649,0.9458654016608018,0.9944429008057794,0.76,0.682917780285158,0,,0.06582006279283235,
19,charger_anker_prime_100w,budget_mid,35.79,59.99,91,0.649,-0.646293258696883,0.5965994332388731,0.82,0.2996859928109802,0,,0.30707350097340363,
19,charger_apple_35w_duo,budget_mid,35.79,59.0,78,0.683,0.12735534075390043,0.6066101694915255,0.56,0.3073100720413556,0,,0.14617337012244083,
19,charger_samsung_45w,budget_mid,35.79,29.99,82,0.391,-0.31871994580032625,1.0,0.64,0.17552671317778373,0,,0.5569764478250219,
19,charger_baseus_65w,budget_mid,35.79,25.99,79,0.371,0.2119996076522357,1.0,0.58,0.6912940663539258,0,,0.43162882817626236,
19,charger_voltix_65w,budget_mid,35.79,22.99,72,0.264,-0.8689076806395045,1.0,0.44,0.1981705676602343,0,,0.6808221590937309,
19,charger_ugreen_100w,budget_mid,35.79,44.99,85,0.589,-1.56214422653687,0.7955101133585241,0.7,0.15197531301457445,0,,0.9241418199787566,
19,charger_belkin_25w,budget_mid,35.79,19.99,75,0.615,-0.11049504923042158,1.0,0.5,0.4626981885436137,1,3.0444469220717014,0.16953958223179022,0.0
20,charger_anker_nano_67w,budget_mid,33.68,35.99,88,0.627,1.3817833761872278,0.9358155043067519,0.76,0.7184528436009311,1,4.385180425231218,0.013784082214859165,0.0
20,charger_anker_prime_100w,budget_mid,33.68,59.99,91,0.627,0.6411460408267948,0.5614269044840806,0.82,0.6127066517534461,1,4.046898782318263,0.02675804447684502,0.0
20,charger_apple_35w_duo,budget_mid,33.68,59.0,78,0.753,-0.38220314597407723,0.5708474576271186,0.56,0.32520504661206184,1,2.437305983290424,0.40742707968676334,0.0
20,charger_samsung_45w,budget_mid,33.68,29.99,82,0.682,0.44392489895367393,1.0,0.64,0.8298207812679219,1,3.5302316626812846,0.07172668702659166,0.0
20,charger_baseus_65w,budget_mid,33.68,25.99,79,0.375,0.6377602701508618,1.0,0.58,0.6097139217196674,1,3.2196084563639706,0.125733912076019,1.0
20,charger_voltix_65w,budget_mid,33.68,22.99,72,0.178,-0.09356619585075453,1.0,0.44,0.38070457763327586,1,2.9241525394596644,0.2061476087985027,1.0
20,charger_ugreen_100w,budget_mid,33.68,44.99,85,0.348,1.198105317017841,0.7486108024005335,0.7,0.5098888264352464,0,,0.14421217082906895,
20,charger_belkin_25w,budget_mid,33.68,19.99,75,0.676,-0.790188512424053,1.0,0.5,0.4563680340603992,1,1.9337463804933017,0.6530577534557584,1.0
21,charger_anker_nano_67w,budget_low,26.94,35.99,88,0.669,2.173207271686662,0.7485412614615171,0.76,0.9013185719517592,1,4.897181087090468,0.004994742438688417,0.0
21,charger_anker_prime_100w,budget_low,26.94,59.99,91,0.669,1.100764410084755,0.4490748458076346,0.82,0.45963313137456124,0,,0.022521559635858158,
21,charger_apple_35w_duo,budget_low,26.94,59.0,78,0.795,-0.24761876160572452,0.45661016949152544,0.56,0.1725075218502602,0,,0.5123436509016448,
21,charger_samsung_45w,budget_low,26.94,29.99,82,0.565,0.19676363961053514,0.8982994331443815,0.64,0.40176922921807784,0,,0.17640759835065187,
21,charger_baseus_65w,budget_low,26.94,25.99,79,0.347,2.135117351582411,1.0,0.58,0.8444045280480652,1,4.868435867268023,0.005288743878818305,0.0
21,charger_voltix_65w,budget_low,26.94,22.99,72,0.158,0.5945916940327108,1.0,0.44,0.5343067765613332,1,3.5022821396096244,0.07553882587726897,0.0
21,charger_ugreen_100w,budget_low,26.94,44.99,85,0.314,1.492667365824047,0.5987997332740609,0.7,0.5224222030499521,0,,0.011014670682842955,
